"length","ticks","seconds"
887902,148881,0.148881
888903,152148,0.152148
889904,152727,0.152727
890905,161955,0.161955
891906,192554,0.192554
892907,172577,0.172577
893908,145336,0.145336
894909,146021,0.146021
895910,153125,0.153125
896911,149077,0.149077
897912,146531,0.146531
898913,147425,0.147425
899914,147139,0.147139
900915,148064,0.148064
901916,155529,0.155529
902917,152630,0.15263
903918,149210,0.14921
904919,147230,0.14723
905920,149563,0.149563
906921,153930,0.15393
907922,148770,0.14877
908923,149140,0.14914
909924,149234,0.149234
910925,148784,0.148784
911926,150273,0.150273
912927,181283,0.181283
913928,153515,0.153515
914929,149589,0.149589
915930,149650,0.14965
916931,150253,0.150253
917932,155305,0.155305
918933,150599,0.150599
919934,150408,0.150408
920935,150070,0.15007
921936,150042,0.150042
922937,150794,0.150794
923938,157372,0.157372
924939,160353,0.160353
925940,200555,0.200555
926941,159820,0.15982
927942,151809,0.151809
928943,159220,0.15922
929944,161055,0.161055
930945,157653,0.157653
931946,155181,0.155181
932947,152882,0.152882
933948,154755,0.154755
934949,200707,0.200707
935950,202860,0.20286
936951,202174,0.202174
937952,196131,0.196131
938953,161752,0.161752
939954,162398,0.162398
940955,159436,0.159436
941956,158948,0.158948
942957,155876,0.155876
943958,157428,0.157428
944959,158699,0.158699
945960,155032,0.155032
946961,195559,0.195559
947962,158912,0.158912
948963,161424,0.161424
949964,158407,0.158407
950965,170254,0.170254
951966,207309,0.207309
952967,172190,0.17219
953968,182986,0.182986
954969,170795,0.170795
955970,203333,0.203333
956971,178231,0.178231
957972,161882,0.161882
958973,186930,0.18693
959974,176350,0.17635
960975,164121,0.164121
961976,162885,0.162885
962977,163180,0.16318
963978,164022,0.164022
964979,181377,0.181377
965980,208775,0.208775
966981,179011,0.179011
967982,158668,0.158668
968983,167511,0.167511
969984,167930,0.16793
970985,164334,0.164334
971986,163309,0.163309
972987,160704,0.160704
973988,201293,0.201293
974989,211836,0.211836
975990,210918,0.210918
976991,165566,0.165566
977992,162038,0.162038
978993,170959,0.170959
979994,161193,0.161193
980995,161333,0.161333
981996,160796,0.160796
982997,161381,0.161381
983998,169154,0.169154
984999,167145,0.167145
986000,167568,0.167568
987001,167499,0.167499
988002,167572,0.167572
989003,173745,0.173745
990004,167171,0.167171
991005,162741,0.162741
992006,186824,0.186824
993007,209057,0.209057
994008,171395,0.171395
995009,174698,0.174698
996010,177816,0.177816
997011,166652,0.166652
998012,164794,0.164794
999013,178613,0.178613
1000014,167745,0.167745
1001015,165518,0.165518
1002016,165231,0.165231
1003017,173369,0.173369
1004018,203687,0.203687
1005019,188346,0.188346
1006020,199195,0.199195
1007021,165370,0.16537
1008022,191544,0.191544
1009023,221606,0.221606
1010024,175001,0.175001
1011025,166747,0.166747
1012026,166228,0.166228
1013027,174033,0.174033
1014028,172459,0.172459
1015029,170742,0.170742
1016030,167222,0.167222
1017031,167369,0.167369
1018032,177649,0.177649
1019033,220764,0.220764
1020034,214545,0.214545
1021035,172004,0.172004
1022036,177006,0.177006
1023037,171435,0.171435
1024038,171563,0.171563
1025039,179109,0.179109
1026040,173931,0.173931
1027041,175296,0.175296
1028042,171345,0.171345
1029043,178936,0.178936
1030044,211729,0.211729
1031045,171579,0.171579
1032046,199961,0.199961
1033047,175299,0.175299
1034048,173746,0.173746
1035049,172214,0.172214
1036050,170060,0.17006
1037051,176259,0.176259
1038052,174426,0.174426
1039053,172000,0.172
1040054,171298,0.171298
1041055,171715,0.171715
1042056,182185,0.182185
1043057,183619,0.183619
1044058,175707,0.175707
1045059,173253,0.173253
1046060,173183,0.173183
1047061,179132,0.179132
1048062,178817,0.178817
1049063,177826,0.177826
1050064,173232,0.173232
1051065,176080,0.17608
1052066,189716,0.189716
1053067,229393,0.229393
1054068,190818,0.190818
1055069,175287,0.175287
1056070,181804,0.181804
1057071,180323,0.180323
1058072,181171,0.181171
1059073,176547,0.176547
1060074,178301,0.178301
1061075,215826,0.215826
1062076,177249,0.177249
1063077,177689,0.177689
1064078,178156,0.178156
1065079,179288,0.179288
1066080,177075,0.177075
1067081,175842,0.175842
1068082,176822,0.176822
1069083,176582,0.176582
1070084,221262,0.221262
1071085,187913,0.187913
1072086,181787,0.181787
1073087,176562,0.176562
1074088,178197,0.178197
1075089,186694,0.186694
1076090,184814,0.184814
1077091,183722,0.183722
1078092,180418,0.180418
1079093,181019,0.181019
1080094,189803,0.189803
1081095,204717,0.204717
1082096,186233,0.186233
1083097,182773,0.182773
1084098,193015,0.193015
1085099,187957,0.187957
1086100,187177,0.187177
1087101,187359,0.187359
1088102,183363,0.183363
1089103,187522,0.187522
1090104,220861,0.220861
1091105,198643,0.198643
1092106,181529,0.181529
1093107,192146,0.192146
1094108,187218,0.187218
1095109,187320,0.18732
1096110,183683,0.183683
1097111,182188,0.182188
1098112,191285,0.191285
1099113,187167,0.187167
1100114,181760,0.18176
1101115,183626,0.183626
1102116,212934,0.212934
1103117,188757,0.188757
1104118,199777,0.199777
1105119,188618,0.188618
1106120,188392,0.188392
1107121,214054,0.214054
1108122,187325,0.187325
1109123,189523,0.189523
1110124,196063,0.196063
1111125,201277,0.201277
1112126,195587,0.195587
1113127,190920,0.19092
1114128,186625,0.186625
1115129,251591,0.251591
1116130,194205,0.194205
1117131,188333,0.188333
1118132,186103,0.186103
1119133,184942,0.184942
1120134,201938,0.201938
1121135,191298,0.191298
1122136,191819,0.191819
1123137,187079,0.187079
1124138,195606,0.195606
1125139,196872,0.196872
1126140,188557,0.188557
1127141,188015,0.188015
1128142,187137,0.187137
1129143,200137,0.200137
1130144,193467,0.193467
1131145,193676,0.193676
1132146,194271,0.194271
1133147,229273,0.229273
1134148,236438,0.236438
1135149,206986,0.206986
1136150,188353,0.188353
1137151,199690,0.19969
1138152,197999,0.197999
1139153,195386,0.195386
1140154,190304,0.190304
1141155,231707,0.231707
1142156,216218,0.216218
1143157,235516,0.235516
1144158,189854,0.189854
1145159,199394,0.199394
1146160,200887,0.200887
1147161,197238,0.197238
1148162,192593,0.192593
1149163,202943,0.202943
1150164,224775,0.224775
1151165,196204,0.196204
1152166,191444,0.191444
1153167,192008,0.192008
1154168,205295,0.205295
1155169,199293,0.199293
1156170,197852,0.197852
1157171,193366,0.193366
1158172,200904,0.200904
1159173,203873,0.203873
1160174,196380,0.19638
1161175,192573,0.192573
1162176,195264,0.195264
1163177,213647,0.213647
1164178,199290,0.19929
1165179,197773,0.197773
1166180,208446,0.208446
1167181,228687,0.228687
1168182,242468,0.242468
1169183,203944,0.203944
1170184,193805,0.193805
1171185,209154,0.209154
1172186,202433,0.202433
1173187,199825,0.199825
1174188,244316,0.244316
1175189,235288,0.235288
1176190,201709,0.201709
1177191,197502,0.197502
1178192,196311,0.196311
1179193,208380,0.20838
1180194,203803,0.203803
1181195,203321,0.203321
1182196,204355,0.204355
1183197,242674,0.242674
1184198,255190,0.25519
1185199,217535,0.217535
1186200,197849,0.197849
1187201,212608,0.212608
1188202,202027,0.202027
1189203,197668,0.197668
1190204,236897,0.236897
1191205,243323,0.243323
1192206,210161,0.210161
1193207,200240,0.20024
1194208,202105,0.202105
1195209,207432,0.207432
1196210,199534,0.199534
1197211,199896,0.199896
1198212,200480,0.20048
1199213,209641,0.209641
1200214,233776,0.233776
1201215,236349,0.236349
1202216,205612,0.205612
1203217,215064,0.215064
1204218,205101,0.205101
1205219,201128,0.201128
1206220,201729,0.201729
1207221,210228,0.210228
1208222,208114,0.208114
1209223,203946,0.203946
1210224,201115,0.201115
1211225,234670,0.23467
1212226,218564,0.218564
1213227,208735,0.208735
1214228,237061,0.237061
1215229,209379,0.209379
1216230,207080,0.20708
1217231,206208,0.206208
1218232,209184,0.209184
1219233,235662,0.235662
1220234,211452,0.211452
1221235,210297,0.210297
1222236,205302,0.205302
1223237,248770,0.24877
1224238,236836,0.236836
1225239,205096,0.205096
1226240,204368,0.204368
1227241,253192,0.253192
1228242,240548,0.240548
1229243,210183,0.210183
1230244,205854,0.205854
1231245,244710,0.24471
1232246,263298,0.263298
1233247,211255,0.211255
1234248,206597,0.206597
1235249,221846,0.221846
1236250,213237,0.213237
1237251,209636,0.209636
1238252,206505,0.206505
1239253,218631,0.218631
1240254,274128,0.274128
1241255,209864,0.209864
1242256,216969,0.216969
1243257,215714,0.215714
1244258,216145,0.216145
1245259,210278,0.210278
1246260,256608,0.256608
