"length","ticks","seconds"
635784,71256,0.071256
636285,71432,0.071432
636786,77025,0.077025
637287,94390,0.09439
637788,79837,0.079837
638289,82349,0.082349
638790,80834,0.080834
639291,96739,0.096739
639792,82282,0.082282
640293,80361,0.080361
640794,75795,0.075795
641295,95113,0.095113
641796,72864,0.072864
642297,73926,0.073926
642798,74076,0.074076
643299,73508,0.073508
643800,74478,0.074478
644301,73110,0.07311
644802,78173,0.078173
645303,79487,0.079487
645804,74081,0.074081
646305,72543,0.072543
646806,72487,0.072487
647307,74341,0.074341
647808,75242,0.075242
648309,72669,0.072669
648810,73414,0.073414
649311,72944,0.072944
649812,74058,0.074058
650313,78903,0.078903
650814,90495,0.090495
651315,73265,0.073265
651816,73489,0.073489
652317,73988,0.073988
652818,73133,0.073133
653319,73377,0.073377
653820,86406,0.086406
654321,86000,0.086
654822,75056,0.075056
655323,75764,0.075764
655824,75415,0.075415
656325,83012,0.083012
656826,73874,0.073874
657327,73680,0.07368
657828,73961,0.073961
658329,90811,0.090811
658830,76687,0.076687
659331,75031,0.075031
659832,74159,0.074159
660333,74274,0.074274
660834,77478,0.077478
661335,74546,0.074546
661836,74504,0.074504
662337,74558,0.074558
662838,96083,0.096083
663339,90489,0.090489
663840,94579,0.094579
664341,74683,0.074683
664842,76692,0.076692
665343,78378,0.078378
665844,74995,0.074995
666345,74932,0.074932
666846,75066,0.075066
667347,77255,0.077255
667848,99362,0.099362
668349,81436,0.081436
668850,79308,0.079308
669351,83591,0.083591
669852,75880,0.07588
670353,75387,0.075387
670854,75756,0.075756
671355,94742,0.094742
671856,86458,0.086458
672357,75587,0.075587
672858,75786,0.075786
673359,77368,0.077368
673860,78595,0.078595
674361,75907,0.075907
674862,76037,0.076037
675363,109205,0.109205
675864,84697,0.084697
676365,96926,0.096926
676866,76372,0.076372
677367,77594,0.077594
677868,77501,0.077501
678369,76511,0.076511
678870,90152,0.090152
679371,102034,0.102034
679872,86529,0.086529
680373,78651,0.078651
680874,77838,0.077838
681375,88420,0.08842
681876,79163,0.079163
682377,77099,0.077099
682878,76815,0.076815
683379,77082,0.077082
683880,80109,0.080109
684381,79038,0.079038
684882,77091,0.077091
685383,77296,0.077296
685884,80755,0.080755
686385,97849,0.097849
686886,77254,0.077254
687387,77478,0.077478
687888,78708,0.078708
688389,77707,0.077707
688890,77546,0.077546
689391,77746,0.077746
689892,78264,0.078264
690393,81486,0.081486
690894,89500,0.0895
691395,105993,0.105993
691896,103924,0.103924
692397,84759,0.084759
692898,79322,0.079322
693399,79681,0.079681
693900,80662,0.080662
694401,80379,0.080379
694902,83175,0.083175
695403,94698,0.094698
695904,98329,0.098329
696405,80666,0.080666
696906,79978,0.079978
697407,82021,0.082021
697908,91532,0.091532
698409,83331,0.083331
698910,78849,0.078849
699411,87632,0.087632
699912,91013,0.091013
700413,81140,0.08114
700914,81512,0.081512
701415,79900,0.0799
701916,82212,0.082212
702417,80162,0.080162
702918,81919,0.081919
703419,80781,0.080781
703920,82532,0.082532
704421,80081,0.080081
704922,81132,0.081132
705423,80969,0.080969
705924,86069,0.086069
706425,91000,0.091
706926,82316,0.082316
707427,79934,0.079934
707928,80899,0.080899
708429,96898,0.096898
708930,80382,0.080382
709431,80164,0.080164
709932,80905,0.080905
710433,85187,0.085187
710934,81669,0.081669
711435,80347,0.080347
711936,80720,0.08072
712437,83255,0.083255
712938,110134,0.110134
713439,90485,0.090485
713940,84436,0.084436
714441,82293,0.082293
714942,117504,0.117504
715443,116449,0.116449
715944,87336,0.087336
716445,82435,0.082435
716946,82871,0.082871
717447,83117,0.083117
717948,83097,0.083097
718449,83596,0.083596
718950,81942,0.081942
719451,89001,0.089001
719952,97196,0.097196
720453,99470,0.09947
720954,93008,0.093008
721455,81509,0.081509
721956,84087,0.084087
722457,81990,0.08199
722958,81836,0.081836
723459,83657,0.083657
723960,103287,0.103287
724461,108303,0.108303
724962,84212,0.084212
725463,83341,0.083341
725964,101701,0.101701
726465,84996,0.084996
726966,82209,0.082209
727467,84423,0.084423
727968,92462,0.092462
728469,103392,0.103392
728970,82519,0.082519
729471,96325,0.096325
729972,82561,0.082561
730473,82947,0.082947
730974,84107,0.084107
731475,88413,0.088413
731976,85535,0.085535
732477,83487,0.083487
732978,82979,0.082979
733479,89275,0.089275
733980,99700,0.0997
734481,83339,0.083339
734982,83199,0.083199
735483,86759,0.086759
735984,107399,0.107399
736485,88308,0.088308
736986,83544,0.083544
737487,86197,0.086197
737988,83559,0.083559
738489,83718,0.083718
738990,123754,0.123754
739491,102378,0.102378
739992,97776,0.097776
740493,84082,0.084082
740994,87900,0.0879
741495,96649,0.096649
741996,84123,0.084123
742497,84288,0.084288
742998,89386,0.089386
743499,100205,0.100205
744000,85741,0.085741
744501,99116,0.099116
745002,107042,0.107042
745503,84703,0.084703
746004,84686,0.084686
746505,97350,0.09735
747006,88570,0.08857
747507,84812,0.084812
748008,84900,0.0849
748509,88942,0.088942
749010,98630,0.09863
749511,85009,0.085009
750012,85113,0.085113
750513,98838,0.098838
751014,91628,0.091628
751515,95937,0.095937
752016,90623,0.090623
752517,87177,0.087177
753018,85501,0.085501
753519,85531,0.085531
754020,86994,0.086994
754521,102201,0.102201
755022,103884,0.103884
755523,85734,0.085734
756024,94759,0.094759
756525,101536,0.101536
757026,85990,0.08599
757527,85985,0.085985
758028,87844,0.087844
758529,86547,0.086547
759030,86198,0.086198
759531,86188,0.086188
760032,104103,0.104103
760533,90460,0.09046
761034,86414,0.086414
761535,105474,0.105474
762036,114233,0.114233
762537,98716,0.098716
763038,86649,0.086649
763539,105394,0.105394
764040,92949,0.092949
764541,86755,0.086755
765042,88719,0.088719
765543,101744,0.101744
766044,102382,0.102382
766545,87024,0.087024
767046,97229,0.097229
767547,98740,0.09874
768048,87214,0.087214
768549,88288,0.088288
769050,88326,0.088326
769551,87280,0.08728
770052,87435,0.087435
770553,97482,0.097482
771054,94358,0.094358
771555,105631,0.105631
772056,92948,0.092948
772557,89973,0.089973
773058,89406,0.089406
773559,89482,0.089482
774060,91069,0.091069
774561,91148,0.091148
775062,91616,0.091616
775563,90244,0.090244
776064,97438,0.097438
776565,97163,0.097163
777066,104084,0.104084
777567,88370,0.08837
778068,90707,0.090707
778569,88381,0.088381
779070,88494,0.088494
779571,88479,0.088479
780072,95875,0.095875
780573,113753,0.113753
781074,88537,0.088537
781575,91601,0.091601
782076,91220,0.09122
782577,88805,0.088805
783078,88891,0.088891
783579,103261,0.103261
784080,88868,0.088868
784581,88934,0.088934
785082,88968,0.088968
785583,91695,0.091695
786084,88990,0.08899
786585,89137,0.089137
787086,103210,0.10321
787587,97781,0.097781
788088,89355,0.089355
788589,89458,0.089458
789090,92286,0.092286
789591,99785,0.099785
790092,89626,0.089626
790593,106185,0.106185
791094,91152,0.091152
791595,91896,0.091896
792096,91452,0.091452
792597,93784,0.093784
793098,94593,0.094593
793599,95633,0.095633
794100,101054,0.101054
794601,113554,0.113554
795102,113062,0.113062
795603,90412,0.090412
796104,94326,0.094326
796605,90579,0.090579
797106,90694,0.090694
797607,90677,0.090677
798108,102084,0.102084
798609,91885,0.091885
799110,92983,0.092983
799611,101226,0.101226
800112,110051,0.110051
800613,91069,0.091069
801114,91232,0.091232
801615,92668,0.092668
802116,118105,0.118105
802617,95153,0.095153
803118,108376,0.108376
803619,92567,0.092567
804120,119895,0.119895
804621,100935,0.100935
805122,105590,0.10559
805623,105009,0.105009
806124,91919,0.091919
806625,98531,0.098531
807126,92032,0.092032
807627,92077,0.092077
808128,94421,0.094421
808629,112576,0.112576
809130,103317,0.103317
809631,94095,0.094095
810132,94223,0.094223
810633,94293,0.094293
811134,93568,0.093568
811635,94629,0.094629
812136,95297,0.095297
812637,95969,0.095969
813138,95516,0.095516
813639,103505,0.103505
814140,93235,0.093235
814641,97563,0.097563
815142,113378,0.113378
815643,92938,0.092938
816144,93179,0.093179
816645,93291,0.093291
817146,98527,0.098527
817647,93213,0.093213
818148,93181,0.093181
818649,110553,0.110553
819150,110462,0.110462
819651,103329,0.103329
820152,93610,0.09361
820653,98630,0.09863
821154,93559,0.093559
821655,93653,0.093653
822156,97606,0.097606
822657,97099,0.097099
823158,94192,0.094192
823659,93937,0.093937
824160,107768,0.107768
824661,101140,0.10114
825162,94153,0.094153
825663,95769,0.095769
826164,95093,0.095093
826665,94394,0.094394
827166,95115,0.095115
827667,98073,0.098073
828168,94543,0.094543
828669,94653,0.094653
829170,112222,0.112222
829671,100735,0.100735
830172,94730,0.09473
830673,94859,0.094859
831174,96836,0.096836
831675,94935,0.094935
832176,100187,0.100187
832677,111298,0.111298
833178,96372,0.096372
833679,95385,0.095385
834180,95416,0.095416
834681,118802,0.118802
835182,112934,0.112934
835683,123131,0.123131
836184,96100,0.0961
836685,97282,0.097282
837186,96894,0.096894
837687,98336,0.098336
838188,99663,0.099663
838689,115328,0.115328
839190,105721,0.105721
839691,115013,0.115013
840192,107707,0.107707
840693,98115,0.098115
841194,97558,0.097558
841695,97159,0.097159
842196,98306,0.098306
842697,97491,0.097491
843198,97753,0.097753
843699,98044,0.098044
844200,108194,0.108194
844701,111067,0.111067
845202,96500,0.0965
845703,109617,0.109617
846204,116147,0.116147
846705,111073,0.111073
847206,96793,0.096793
847707,107509,0.107509
848208,100199,0.100199
848709,97215,0.097215
849210,118435,0.118435
849711,97541,0.097541
850212,107967,0.107967
850713,102552,0.102552
851214,98671,0.098671
851715,122020,0.12202
852216,124721,0.124721
852717,114047,0.114047
853218,104319,0.104319
853719,99871,0.099871
854220,102944,0.102944
854721,124971,0.124971
855222,124523,0.124523
855723,104614,0.104614
856224,98384,0.098384
856725,97832,0.097832
857226,105254,0.105254
857727,97819,0.097819
858228,97961,0.097961
858729,100858,0.100858
859230,120112,0.120112
859731,101978,0.101978
860232,102884,0.102884
860733,119179,0.119179
861234,98415,0.098415
861735,145647,0.145647
862236,118480,0.11848
862737,101109,0.101109
863238,101066,0.101066
863739,102997,0.102997
864240,102005,0.102005
864741,109303,0.109303
865242,122898,0.122898
865743,113681,0.113681
866244,99758,0.099758
866745,105779,0.105779
867246,99137,0.099137
867747,99342,0.099342
868248,114513,0.114513
868749,108685,0.108685
869250,101295,0.101295
869751,104907,0.104907
870252,102916,0.102916
870753,103421,0.103421
871254,103311,0.103311
871755,102728,0.102728
872256,105646,0.105646
872757,104765,0.104765
873258,108805,0.108805
873759,100271,0.100271
874260,100448,0.100448
874761,100674,0.100674
875262,115116,0.115116
875763,107115,0.107115
876264,102792,0.102792
876765,102731,0.102731
877266,100340,0.10034
877767,108573,0.108573
878268,132684,0.132684
878769,138012,0.138012
879270,134194,0.134194
879771,131369,0.131369
880272,111090,0.11109
880773,123076,0.123076
881274,107831,0.107831
881775,111389,0.111389
882276,118573,0.118573
882777,121358,0.121358
883278,102718,0.102718
883779,116715,0.116715
884280,103127,0.103127
884781,104874,0.104874
885282,118077,0.118077
885783,101907,0.101907
886284,101388,0.101388
886785,115464,0.115464
887286,103427,0.103427
887787,103623,0.103623
888288,102688,0.102688
888789,103006,0.103006
889290,103354,0.103354
889791,103729,0.103729
890292,103781,0.103781
890793,105844,0.105844
891294,104946,0.104946
891795,103830,0.10383
892296,104419,0.104419
892797,103770,0.10377
893298,111978,0.111978
893799,131692,0.131692
894300,107213,0.107213
894801,121264,0.121264
895302,119631,0.119631
895803,102444,0.102444
896304,113935,0.113935
896805,102828,0.102828
897306,102665,0.102665
897807,103709,0.103709
898308,121348,0.121348
898809,102839,0.102839
899310,102892,0.102892
899811,110420,0.11042
900312,124062,0.124062
900813,102790,0.10279
901314,121130,0.12113
901815,108436,0.108436
902316,120383,0.120383
902817,122095,0.122095
903318,122535,0.122535
903819,103230,0.10323
904320,108242,0.108242
904821,103249,0.103249
905322,104692,0.104692
905823,109515,0.109515
906324,107266,0.107266
906825,103559,0.103559
907326,110039,0.110039
907827,104046,0.104046
908328,103735,0.103735
908829,106526,0.106526
909330,107166,0.107166
909831,103840,0.10384
910332,105519,0.105519
910833,125657,0.125657
911334,104018,0.104018
911835,105300,0.1053
912336,123504,0.123504
912837,118972,0.118972
913338,105833,0.105833
913839,109311,0.109311
914340,104212,0.104212
914841,115157,0.115157
915342,123006,0.123006
915843,105992,0.105992
916344,104578,0.104578
916845,110340,0.11034
917346,104604,0.104604
917847,105239,0.105239
918348,106615,0.106615
918849,131897,0.131897
919350,115831,0.115831
919851,107089,0.107089
920352,108595,0.108595
920853,108006,0.108006
921354,107041,0.107041
921855,107517,0.107517
922356,107396,0.107396
922857,115452,0.115452
923358,105569,0.105569
923859,105721,0.105721
924360,122877,0.122877
924861,133771,0.133771
925362,105826,0.105826
925863,114239,0.114239
926364,117657,0.117657
926865,106347,0.106347
927366,115908,0.115908
927867,127657,0.127657
928368,106323,0.106323
928869,110418,0.110418
929370,106855,0.106855
929871,108748,0.108748
930372,127886,0.127886
930873,108980,0.10898
931374,106638,0.106638
931875,111679,0.111679
932376,107485,0.107485
932877,106882,0.106882
933378,109365,0.109365
933879,128294,0.128294
934380,113867,0.113867
934881,111362,0.111362
935382,107320,0.10732
935883,107124,0.107124
936384,110436,0.110436
936885,133642,0.133642
937386,111254,0.111254
937887,111393,0.111393
938388,108299,0.108299
938889,107565,0.107565
939390,111071,0.111071
939891,121608,0.121608
940392,115600,0.1156
940893,110319,0.110319
941394,109139,0.109139
941895,107999,0.107999
942396,109160,0.10916
942897,108186,0.108186
943398,108361,0.108361
943899,117320,0.11732
944400,113908,0.113908
944901,108395,0.108395
945402,114469,0.114469
945903,118881,0.118881
946404,109043,0.109043
946905,110155,0.110155
947406,111619,0.111619
947907,108791,0.108791
948408,108925,0.108925
948909,135590,0.13559
949410,124659,0.124659
949911,112489,0.112489
950412,110468,0.110468
950913,109075,0.109075
951414,111506,0.111506
951915,112659,0.112659
952416,109849,0.109849
952917,110978,0.110978
953418,131422,0.131422
953919,109560,0.10956
954420,125905,0.125905
954921,116422,0.116422
955422,109894,0.109894
955923,113145,0.113145
956424,118795,0.118795
956925,119284,0.119284
957426,115758,0.115758
957927,115434,0.115434
958428,113143,0.113143
958929,122772,0.122772
959430,110923,0.110923
959931,110495,0.110495
960432,113199,0.113199
960933,113588,0.113588
961434,116672,0.116672
961935,122783,0.122783
962436,113131,0.113131
962937,113241,0.113241
963438,111601,0.111601
963939,114063,0.114063
964440,114386,0.114386
964941,114013,0.114013
965442,116347,0.116347
965943,113765,0.113765
966444,112476,0.112476
966945,114227,0.114227
967446,114047,0.114047
967947,114950,0.11495
968448,124609,0.124609
968949,139527,0.139527
969450,114692,0.114692
969951,113192,0.113192
970452,112174,0.112174
970953,126115,0.126115
971454,111719,0.111719
971955,111937,0.111937
972456,145238,0.145238
972957,127774,0.127774
973458,127945,0.127945
973959,114546,0.114546
974460,113612,0.113612
974961,113058,0.113058
975462,114048,0.114048
975963,116743,0.116743
976464,136338,0.136338
976965,124279,0.124279
977466,112315,0.112315
977967,114877,0.114877
978468,130991,0.130991
978969,114242,0.114242
979470,114927,0.114927
979971,113904,0.113904
980472,125006,0.125006
980973,121386,0.121386
981474,114442,0.114442
981975,112743,0.112743
982476,130149,0.130149
982977,112825,0.112825
983478,114527,0.114527
983979,112853,0.112853
984480,113119,0.113119
984981,114347,0.114347
985482,116282,0.116282
985983,113217,0.113217
986484,115447,0.115447
986985,116505,0.116505
987486,113521,0.113521
987987,117057,0.117057
988488,130007,0.130007
988989,113701,0.113701
989490,128194,0.128194
989991,116484,0.116484
990492,113907,0.113907
990993,118467,0.118467
991494,114441,0.114441
991995,114109,0.114109
992496,134009,0.134009
992997,134876,0.134876
993498,114330,0.11433
993999,120284,0.120284
994500,114415,0.114415
995001,121384,0.121384
995502,142988,0.142988
996003,126479,0.126479
996504,119523,0.119523
997005,118374,0.118374
997506,116066,0.116066
998007,131011,0.131011
998508,115022,0.115022
999009,114914,0.114914
999510,144376,0.144376
1000011,115028,0.115028
1000512,115308,0.115308
1001013,133451,0.133451
1001514,128141,0.128141
1002015,117855,0.117855
1002516,116730,0.11673
1003017,115462,0.115462
1003518,137334,0.137334
1004019,118006,0.118006
1004520,115624,0.115624
1005021,123536,0.123536
1005522,115745,0.115745
1006023,116379,0.116379
1006524,134075,0.134075
1007025,116110,0.11611
1007526,116001,0.116001
1008027,129406,0.129406
1008528,149782,0.149782
1009029,125977,0.125977
1009530,121435,0.121435
1010031,118361,0.118361
1010532,131657,0.131657
1011033,116568,0.116568
1011534,116722,0.116722
1012035,121880,0.12188
1012536,131166,0.131166
1013037,120456,0.120456
1013538,119680,0.11968
1014039,119767,0.119767
1014540,132360,0.13236
1015041,119930,0.11993
1015542,116615,0.116615
1016043,123537,0.123537
1016544,151350,0.15135
1017045,117779,0.117779
1017546,141579,0.141579
1018047,134017,0.134017
1018548,119456,0.119456
1019049,117682,0.117682
1019550,122791,0.122791
1020051,160302,0.160302
1020552,138359,0.138359
1021053,118972,0.118972
1021554,117648,0.117648
1022055,117774,0.117774
1022556,139275,0.139275
1023057,122762,0.122762
1023558,117778,0.117778
1024059,132150,0.13215
1024560,126422,0.126422
1025061,123212,0.123212
1025562,155852,0.155852
1026063,127266,0.127266
1026564,121648,0.121648
1027065,119061,0.119061
1027566,118337,0.118337
1028067,136727,0.136727
1028568,143796,0.143796
1029069,118395,0.118395
1029570,122220,0.12222
1030071,118458,0.118458
1030572,120560,0.12056
1031073,144604,0.144604
1031574,123054,0.123054
1032075,122699,0.122699
1032576,129010,0.12901
1033077,136453,0.136453
1033578,125784,0.125784
1034079,124811,0.124811
1034580,122320,0.12232
1035081,122605,0.122605
1035582,119254,0.119254
1036083,120828,0.120828
1036584,119430,0.11943
1037085,119338,0.119338
1037586,124170,0.12417
1038087,119377,0.119377
1038588,120601,0.120601
1039089,148807,0.148807
1039590,136947,0.136947
1040091,120153,0.120153
1040592,120058,0.120058
1041093,119750,0.11975
1041594,133814,0.133814
1042095,120052,0.120052
1042596,138372,0.138372
1043097,121919,0.121919
1043598,123453,0.123453
1044099,137114,0.137114
1044600,129859,0.129859
1045101,131232,0.131232
1045602,124099,0.124099
1046103,121746,0.121746
1046604,120502,0.120502
1047105,123931,0.123931
1047606,121059,0.121059
1048107,120766,0.120766
1048608,136477,0.136477
1049109,143788,0.143788
1049610,124173,0.124173
1050111,125716,0.125716
1050612,127745,0.127745
1051113,134732,0.134732
1051614,134063,0.134063
1052115,152014,0.152014
1052616,123128,0.123128
1053117,123893,0.123893
1053618,127138,0.127138
1054119,124065,0.124065
1054620,123873,0.123873
1055121,124512,0.124512
1055622,125071,0.125071
1056123,125583,0.125583
1056624,128880,0.12888
1057125,126699,0.126699
1057626,136860,0.13686
1058127,149391,0.149391
1058628,122417,0.122417
1059129,138307,0.138307
1059630,123526,0.123526
1060131,124086,0.124086
1060632,136690,0.13669
1061133,124303,0.124303
1061634,126036,0.126036
1062135,127453,0.127453
1062636,127111,0.127111
1063137,149427,0.149427
1063638,139124,0.139124
1064139,126153,0.126153
1064640,133616,0.133616
1065141,124366,0.124366
1065642,145219,0.145219
1066143,123546,0.123546
1066644,125368,0.125368
1067145,126426,0.126426
1067646,123691,0.123691
1068147,124928,0.124928
1068648,148148,0.148148
1069149,123986,0.123986
1069650,126815,0.126815
1070151,124538,0.124538
1070652,138237,0.138237
1071153,145916,0.145916
1071654,127044,0.127044
1072155,126844,0.126844
1072656,136770,0.13677
1073157,144668,0.144668
1073658,125979,0.125979
1074159,126932,0.126932
1074660,128422,0.128422
1075161,163283,0.163283
1075662,128433,0.128433
1076163,126510,0.12651
1076664,127810,0.12781
1077165,126436,0.126436
1077666,164234,0.164234
1078167,152481,0.152481
1078668,127602,0.127602
1079169,130511,0.130511
1079670,143388,0.143388
1080171,126050,0.12605
1080672,130853,0.130853
1081173,157451,0.157451
1081674,138882,0.138882
1082175,127144,0.127144
1082676,125745,0.125745
1083177,126143,0.126143
1083678,164401,0.164401
1084179,137459,0.137459
1084680,128966,0.128966
1085181,125873,0.125873
1085682,159707,0.159707
1086183,166470,0.16647
1086684,130715,0.130715
1087185,129292,0.129292
1087686,126508,0.126508
1088187,127021,0.127021
1088688,128779,0.128779
1089189,126657,0.126657
1089690,134656,0.134656
1090191,150424,0.150424
1090692,150864,0.150864
1091193,128672,0.128672
1091694,152403,0.152403
1092195,137877,0.137877
1092696,144909,0.144909
1093197,143108,0.143108
1093698,134850,0.13485
1094199,131094,0.131094
1094700,138822,0.138822
1095201,148823,0.148823
1095702,165361,0.165361
1096203,129831,0.129831
1096704,131897,0.131897
1097205,136853,0.136853
1097706,127645,0.127645
1098207,130515,0.130515
1098708,130018,0.130018
1099209,138991,0.138991
1099710,130750,0.13075
1100211,132959,0.132959
1100712,144530,0.14453
1101213,149609,0.149609
1101714,133905,0.133905
1102215,132541,0.132541
1102716,131524,0.131524
1103217,155921,0.155921
1103718,135682,0.135682
1104219,132546,0.132546
1104720,135037,0.135037
1105221,145942,0.145942
1105722,132061,0.132061
1106223,130653,0.130653
1106724,130698,0.130698
1107225,135538,0.135538
1107726,133899,0.133899
1108227,136130,0.13613
1108728,129865,0.129865
1109229,130886,0.130886
1109730,142446,0.142446
1110231,155125,0.155125
1110732,150540,0.15054
1111233,148364,0.148364
1111734,133419,0.133419
1112235,131538,0.131538
1112736,154975,0.154975
1113237,153349,0.153349
1113738,130303,0.130303
1114239,150645,0.150645
1114740,132839,0.132839
1115241,150661,0.150661
1115742,146955,0.146955
1116243,131017,0.131017
1116744,139379,0.139379
1117245,134809,0.134809
1117746,132984,0.132984
1118247,146639,0.146639
1118748,153421,0.153421
1119249,132776,0.132776
1119750,146331,0.146331
1120251,130833,0.130833
1120752,152883,0.152883
1121253,135429,0.135429
1121754,138977,0.138977
1122255,137485,0.137485
1122756,143188,0.143188
1123257,161701,0.161701
1123758,140393,0.140393
1124259,134837,0.134837
1124760,131309,0.131309
1125261,132153,0.132153
1125762,162393,0.162393
1126263,136041,0.136041
1126764,134600,0.1346
1127265,132045,0.132045
1127766,133684,0.133684
1128267,159714,0.159714
1128768,133806,0.133806
1129269,134993,0.134993
1129770,132004,0.132004
1130271,135000,0.135
1130772,134290,0.13429
1131273,132105,0.132105
1131774,136735,0.136735
1132275,155060,0.15506
1132776,136298,0.136298
1133277,135570,0.13557
1133778,133825,0.133825
1134279,135454,0.135454
1134780,135107,0.135107
1135281,136671,0.136671
1135782,134268,0.134268
1136283,134619,0.134619
1136784,136293,0.136293
1137285,135503,0.135503
1137786,136405,0.136405
1138287,134485,0.134485
1138788,158822,0.158822
1139289,161906,0.161906
1139790,152578,0.152578
1140291,141012,0.141012
1140792,162069,0.162069
1141293,137374,0.137374
1141794,134353,0.134353
1142295,134150,0.13415
1142796,157107,0.157107
1143297,134836,0.134836
1143798,152206,0.152206
1144299,133976,0.133976
1144800,171975,0.171975
1145301,143977,0.143977
1145802,134135,0.134135
1146303,137089,0.137089
1146804,141851,0.141851
1147305,140329,0.140329
1147806,144609,0.144609
1148307,134588,0.134588
1148808,138491,0.138491
1149309,134770,0.13477
1149810,154333,0.154333
1150311,139539,0.139539
1150812,134823,0.134823
1151313,138081,0.138081
1151814,134953,0.134953
1152315,151030,0.15103
1152816,136777,0.136777
1153317,138325,0.138325
1153818,137501,0.137501
1154319,138601,0.138601
1154820,146066,0.146066
1155321,135501,0.135501
1155822,135759,0.135759
1156323,151966,0.151966
1156824,135486,0.135486
1157325,138234,0.138234
1157826,169359,0.169359
1158327,151176,0.151176
1158828,135655,0.135655
1159329,136267,0.136267
1159830,153352,0.153352
1160331,150602,0.150602
1160832,140013,0.140013
1161333,136330,0.13633
1161834,163179,0.163179
1162335,176516,0.176516
1162836,138753,0.138753
1163337,137989,0.137989
1163838,144070,0.14407
1164339,148603,0.148603
1164840,136300,0.1363
1165341,152438,0.152438
1165842,138101,0.138101
1166343,138365,0.138365
1166844,164135,0.164135
1167345,151164,0.151164
1167846,158629,0.158629
1168347,142049,0.142049
1168848,139342,0.139342
1169349,142365,0.142365
1169850,137129,0.137129
1170351,152728,0.152728
1170852,136987,0.136987
1171353,152847,0.152847
1171854,171536,0.171536
1172355,139713,0.139713
1172856,138835,0.138835
1173357,137748,0.137748
1173858,161965,0.161965
1174359,138232,0.138232
1174860,151624,0.151624
1175361,199796,0.199796
1175862,163320,0.16332
1176363,162255,0.162255
1176864,141863,0.141863
1177365,138607,0.138607
1177866,143219,0.143219
1178367,156452,0.156452
1178868,137921,0.137921
1179369,155340,0.15534
1179870,140420,0.14042
1180371,141242,0.141242
1180872,168416,0.168416
1181373,139370,0.13937
1181874,149052,0.149052
1182375,184273,0.184273
1182876,140094,0.140094
1183377,140183,0.140183
1183878,169985,0.169985
1184379,138649,0.138649
1184880,144572,0.144572
1185381,143672,0.143672
1185882,157378,0.157378
1186383,141711,0.141711
1186884,170647,0.170647
1187385,160984,0.160984
1187886,139656,0.139656
1188387,152734,0.152734
1188888,141047,0.141047
1189389,139537,0.139537
1189890,153031,0.153031
1190391,140063,0.140063
1190892,152813,0.152813
1191393,150039,0.150039
1191894,141870,0.14187
1192395,166055,0.166055
1192896,140000,0.14
1193397,159136,0.159136
1193898,149102,0.149102
1194399,151645,0.151645
1194900,140259,0.140259
1195401,143533,0.143533
1195902,163360,0.16336
1196403,181086,0.181086
1196904,144933,0.144933
1197405,149420,0.14942
1197906,149725,0.149725
1198407,140933,0.140933
1198908,144259,0.144259
1199409,142980,0.14298
1199910,156585,0.156585
1200411,146690,0.14669
1200912,143063,0.143063
1201413,159911,0.159911
1201914,141308,0.141308
1202415,148026,0.148026
1202916,146294,0.146294
1203417,145270,0.14527
1203918,171656,0.171656
1204419,154244,0.154244
1204920,148905,0.148905
1205421,142775,0.142775
1205922,164606,0.164606
1206423,142430,0.14243
1206924,146712,0.146712
1207425,146582,0.146582
1207926,143705,0.143705
1208427,170353,0.170353
1208928,142614,0.142614
1209429,149572,0.149572
1209930,167001,0.167001
1210431,160120,0.16012
1210932,143326,0.143326
1211433,169171,0.169171
1211934,146386,0.146386
1212435,144334,0.144334
1212936,170183,0.170183
1213437,144230,0.14423
1213938,149419,0.149419
1214439,147313,0.147313
1214940,181595,0.181595
1215441,153694,0.153694
1215942,159823,0.159823
1216443,171760,0.17176
1216944,159628,0.159628
1217445,163817,0.163817
1217946,156022,0.156022
1218447,143463,0.143463
1218948,145050,0.14505
1219449,178141,0.178141
1219950,149862,0.149862
1220451,154082,0.154082
1220952,144042,0.144042
1221453,162212,0.162212
1221954,145283,0.145283
1222455,148802,0.148802
1222956,146060,0.14606
1223457,146515,0.146515
1223958,149964,0.149964
1224459,144227,0.144227
1224960,147342,0.147342
1225461,144426,0.144426
1225962,152900,0.1529
1226463,175414,0.175414
1226964,153369,0.153369
1227465,146734,0.146734
1227966,180806,0.180806
1228467,151255,0.151255
1228968,145237,0.145237
1229469,152099,0.152099
1229970,145682,0.145682
1230471,168320,0.16832
1230972,165564,0.165564
1231473,156850,0.15685
1231974,145912,0.145912
1232475,166386,0.166386
1232976,151878,0.151878
1233477,145368,0.145368
1233978,152107,0.152107
1234479,147555,0.147555
1234980,166998,0.166998
1235481,145548,0.145548
1235982,150705,0.150705
1236483,162002,0.162002
1236984,152501,0.152501
1237485,149379,0.149379
1237986,162344,0.162344
1238487,165503,0.165503
1238988,158855,0.158855
1239489,163322,0.163322
1239990,147856,0.147856
1240491,148082,0.148082
1240992,149469,0.149469
1241493,151142,0.151142
1241994,149515,0.149515
1242495,165365,0.165365
1242996,148578,0.148578
1243497,171634,0.171634
1243998,169964,0.169964
1244499,152093,0.152093
1245000,158583,0.158583
1245501,159374,0.159374
1246002,148698,0.148698
1246503,148757,0.148757
1247004,165036,0.165036
1247505,147354,0.147354
1248006,148822,0.148822
1248507,183672,0.183672
1249008,149992,0.149992
1249509,168770,0.16877
