"length","ticks","seconds"
1814015,242939,0.242939
1816015,247415,0.247415
1818015,240196,0.240196
1820015,247698,0.247698
1822015,248951,0.248951
1824015,247999,0.247999
1826015,243153,0.243153
1828015,248158,0.248158
1830015,246446,0.246446
1832015,245406,0.245406
1834015,253005,0.253005
1836015,246694,0.246694
1838015,245975,0.245975
1840015,247656,0.247656
1842015,244375,0.244375
1844015,253696,0.253696
1846015,247938,0.247938
1848015,249402,0.249402
1850015,250784,0.250784
1852015,245836,0.245836
1854015,244470,0.24447
1856015,250038,0.250038
1858015,253874,0.253874
1860015,253772,0.253772
1862015,253130,0.25313
1864015,249294,0.249294
1866015,255290,0.25529
1868015,254209,0.254209
1870015,256083,0.256083
1872015,252256,0.252256
1874015,261309,0.261309
1876015,253212,0.253212
1878015,257263,0.257263
1880015,253549,0.253549
1882015,252424,0.252424
1884015,256633,0.256633
1886015,256163,0.256163
1888015,257421,0.257421
1890015,261760,0.26176
1892015,265748,0.265748
1894015,256646,0.256646
1896015,258996,0.258996
1898015,264326,0.264326
1900015,259653,0.259653
1902015,260063,0.260063
1904015,257371,0.257371
1906015,259019,0.259019
1908015,259887,0.259887
1910015,262514,0.262514
1912015,265631,0.265631
1914015,256271,0.256271
1916015,257415,0.257415
1918015,257003,0.257003
1920015,265755,0.265755
1922015,257263,0.257263
1924015,265781,0.265781
1926015,256674,0.256674
1928015,258131,0.258131
1930015,265131,0.265131
1932015,262990,0.26299
1934015,262005,0.262005
1936015,268870,0.26887
1938015,261912,0.261912
1940015,260949,0.260949
1942015,266236,0.266236
1944015,266255,0.266255
1946015,264304,0.264304
1948015,261911,0.261911
1950015,265486,0.265486
1952015,266445,0.266445
1954015,259641,0.259641
1956015,267927,0.267927
1958015,270396,0.270396
1960015,266389,0.266389
1962015,271726,0.271726
1964015,273940,0.27394
1966015,269889,0.269889
1968015,269895,0.269895
1970015,266145,0.266145
1972015,264928,0.264928
1974015,267219,0.267219
1976015,266501,0.266501
1978015,266622,0.266622
1980015,271134,0.271134
1982015,269259,0.269259
1984015,270853,0.270853
1986015,277812,0.277812
1988015,275054,0.275054
1990015,269931,0.269931
1992015,266204,0.266204
1994015,272542,0.272542
1996015,264450,0.26445
1998015,274190,0.27419
2000015,272909,0.272909
2002015,271623,0.271623
2004015,276239,0.276239
2006015,270594,0.270594
2008015,271984,0.271984
2010015,276350,0.27635
2012015,278426,0.278426
2014015,269912,0.269912
2016015,271546,0.271546
2018015,273670,0.27367
2020015,266780,0.26678
2022015,271197,0.271197
2024015,276030,0.27603
2026015,268059,0.268059
2028015,272967,0.272967
2030015,275065,0.275065
2032015,273547,0.273547
2034015,282235,0.282235
2036015,272345,0.272345
2038015,279506,0.279506
2040015,276079,0.276079
2042015,276058,0.276058
2044015,277345,0.277345
2046015,280501,0.280501
2048015,278685,0.278685
2050015,276251,0.276251
2052015,274979,0.274979
2054015,273955,0.273955
2056015,271195,0.271195
2058015,278549,0.278549
2060015,286036,0.286036
2062015,277026,0.277026
2064015,278286,0.278286
2066015,280298,0.280298
2068015,285943,0.285943
2070015,285925,0.285925
2072015,278974,0.278974
2074015,280644,0.280644
2076015,280814,0.280814
2078015,278782,0.278782
2080015,277628,0.277628
2082015,281295,0.281295
2084015,290954,0.290954
2086015,281601,0.281601
2088015,282538,0.282538
2090015,282697,0.282697
2092015,282421,0.282421
2094015,280236,0.280236
2096015,288918,0.288918
2098015,281390,0.28139
2100015,286163,0.286163
2102015,283536,0.283536
2104015,288846,0.288846
2106015,284570,0.28457
2108015,284233,0.284233
2110015,285759,0.285759
2112015,286981,0.286981
2114015,289423,0.289423
2116015,299359,0.299359
2118015,301850,0.30185
2120015,288030,0.28803
2122015,291146,0.291146
2124015,288017,0.288017
2126015,288718,0.288718
2128015,291811,0.291811
2130015,290297,0.290297
2132015,285090,0.28509
2134015,295496,0.295496
2136015,286503,0.286503
2138015,288761,0.288761
2140015,296286,0.296286
2142015,287752,0.287752
2144015,288985,0.288985
2146015,300304,0.300304
2148015,287632,0.287632
2150015,294197,0.294197
2152015,293171,0.293171
2154015,293442,0.293442
2156015,293898,0.293898
2158015,296254,0.296254
2160015,296872,0.296872
2162015,297412,0.297412
2164015,293878,0.293878
2166015,302387,0.302387
2168015,292947,0.292947
2170015,290974,0.290974
2172015,291314,0.291314
2174015,296973,0.296973
2176015,297446,0.297446
2178015,291753,0.291753
2180015,299156,0.299156
2182015,303116,0.303116
2184015,293963,0.293963
2186015,297064,0.297064
2188015,294473,0.294473
2190015,298518,0.298518
2192015,297055,0.297055
