"length","ticks","seconds"
1010015,242063,0.242063
1011015,236209,0.236209
1012015,237725,0.237725
1013015,237083,0.237083
1014015,235944,0.235944
1015015,235649,0.235649
1016015,237923,0.237923
1017015,238075,0.238075
1018015,236630,0.23663
1019015,237758,0.237758
1020015,238441,0.238441
1021015,246612,0.246612
1022015,248970,0.24897
1023015,257108,0.257108
1024015,251056,0.251056
1025015,242706,0.242706
1026015,243280,0.24328
1027015,239607,0.239607
1028015,243733,0.243733
1029015,251676,0.251676
1030015,242643,0.242643
1031015,244381,0.244381
1032015,241038,0.241038
1033015,247321,0.247321
1034015,250335,0.250335
1035015,247249,0.247249
1036015,245131,0.245131
1037015,249587,0.249587
1038015,252137,0.252137
1039015,243544,0.243544
1040015,245041,0.245041
1041015,242960,0.24296
1042015,243669,0.243669
1043015,242080,0.24208
1044015,251426,0.251426
1045015,247158,0.247158
1046015,243468,0.243468
1047015,246919,0.246919
1048015,244937,0.244937
1049015,244268,0.244268
1050015,244015,0.244015
1051015,245685,0.245685
1052015,245818,0.245818
1053015,247183,0.247183
1054015,246118,0.246118
1055015,245096,0.245096
1056015,248281,0.248281
1057015,247753,0.247753
1058015,245394,0.245394
1059015,248022,0.248022
1060015,247655,0.247655
1061015,256087,0.256087
1062015,250389,0.250389
1063015,257181,0.257181
1064015,253494,0.253494
1065015,255869,0.255869
1066015,260586,0.260586
1067015,254130,0.25413
1068015,258229,0.258229
1069015,253492,0.253492
1070015,256640,0.25664
1071015,257401,0.257401
1072015,257197,0.257197
1073015,258045,0.258045
1074015,258068,0.258068
1075015,260539,0.260539
1076015,256577,0.256577
1077015,257668,0.257668
1078015,251903,0.251903
1079015,254293,0.254293
1080015,262468,0.262468
1081015,259164,0.259164
1082015,261347,0.261347
1083015,260311,0.260311
1084015,257442,0.257442
1085015,257323,0.257323
1086015,256444,0.256444
1087015,260987,0.260987
1088015,264708,0.264708
1089015,260851,0.260851
1090015,259215,0.259215
1091015,255930,0.25593
1092015,257123,0.257123
1093015,253786,0.253786
1094015,254934,0.254934
1095015,257562,0.257562
1096015,254789,0.254789
1097015,254520,0.25452
1098015,258241,0.258241
1099015,258782,0.258782
1100015,277158,0.277158
1101015,271395,0.271395
1102015,283032,0.283032
1103015,261977,0.261977
1104015,260673,0.260673
1105015,259562,0.259562
1106015,259054,0.259054
1107015,260761,0.260761
1108015,258151,0.258151
1109015,265484,0.265484
1110015,267069,0.267069
1111015,266081,0.266081
1112015,263641,0.263641
1113015,267418,0.267418
1114015,264643,0.264643
1115015,272668,0.272668
1116015,268998,0.268998
1117015,270833,0.270833
1118015,269082,0.269082
1119015,272742,0.272742
1120015,273475,0.273475
1121015,270815,0.270815
1122015,274035,0.274035
1123015,265172,0.265172
1124015,264650,0.26465
1125015,269496,0.269496
1126015,273785,0.273785
1127015,278515,0.278515
1128015,267025,0.267025
1129015,269841,0.269841
1130015,276667,0.276667
1131015,274453,0.274453
1132015,272899,0.272899
1133015,280544,0.280544
1134015,273730,0.27373
1135015,268375,0.268375
1136015,274805,0.274805
1137015,270418,0.270418
1138015,272744,0.272744
1139015,277439,0.277439
1140015,266488,0.266488
1141015,273325,0.273325
1142015,279249,0.279249
1143015,281385,0.281385
1144015,277182,0.277182
1145015,276004,0.276004
1146015,274543,0.274543
1147015,279929,0.279929
1148015,280203,0.280203
1149015,277779,0.277779
1150015,283786,0.283786
1151015,280082,0.280082
1152015,270373,0.270373
1153015,280605,0.280605
1154015,278134,0.278134
1155015,278668,0.278668
1156015,273842,0.273842
1157015,275688,0.275688
1158015,271332,0.271332
1159015,273312,0.273312
1160015,273179,0.273179
1161015,272126,0.272126
1162015,276844,0.276844
1163015,272252,0.272252
1164015,277206,0.277206
1165015,276222,0.276222
1166015,275394,0.275394
1167015,284619,0.284619
1168015,285024,0.285024
1169015,291969,0.291969
1170015,290052,0.290052
1171015,288851,0.288851
1172015,279209,0.279209
1173015,323433,0.323433
1174015,276395,0.276395
1175015,276712,0.276712
1176015,278891,0.278891
1177015,293626,0.293626
1178015,298949,0.298949
1179015,274898,0.274898
1180015,277537,0.277537
1181015,288881,0.288881
1182015,315390,0.31539
1183015,294018,0.294018
1184015,283669,0.283669
1185015,277016,0.277016
1186015,288491,0.288491
1187015,331179,0.331179
1188015,341818,0.341818
1189015,310442,0.310442
1190015,334639,0.334639
1191015,314364,0.314364
1192015,290913,0.290913
1193015,280227,0.280227
1194015,280452,0.280452
1195015,279740,0.27974
1196015,278500,0.2785
1197015,283231,0.283231
1198015,277183,0.277183
1199015,278909,0.278909
1200015,301743,0.301743
1201015,306389,0.306389
1202015,285578,0.285578
1203015,287140,0.28714
1204015,287614,0.287614
1205015,287182,0.287182
1206015,288183,0.288183
1207015,284586,0.284586
1208015,284904,0.284904
1209015,288253,0.288253
1210015,296635,0.296635
1211015,295027,0.295027
1212015,295023,0.295023
1213015,291476,0.291476
1214015,290179,0.290179
1215015,291014,0.291014
1216015,291675,0.291675
1217015,285970,0.28597
1218015,288929,0.288929
1219015,287332,0.287332
1220015,289979,0.289979
1221015,290088,0.290088
1222015,291504,0.291504
1223015,292046,0.292046
1224015,302405,0.302405
1225015,300427,0.300427
1226015,301692,0.301692
1227015,293598,0.293598
1228015,296049,0.296049
1229015,293883,0.293883
1230015,290504,0.290504
1231015,299701,0.299701
1232015,305060,0.30506
1233015,294230,0.29423
1234015,295733,0.295733
1235015,301605,0.301605
1236015,303121,0.303121
1237015,304900,0.3049
1238015,298303,0.298303
1239015,303109,0.303109
1240015,298877,0.298877
1241015,303021,0.303021
1242015,294906,0.294906
1243015,298642,0.298642
1244015,308588,0.308588
